data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
SlabList,6429,1000,39959,50678,1.27,9,7276,20,416,0,82.4,22472,1393
Heap,6430,1000,36314,45466,1.25,45,6531,12,337,0,76.0,19299,1196
Trie,6423,1000,4356254,1149375,0.26,122789,276636,67374,59209,395,49.8,2171028,134562
BTree,6430,1000,67908,95707,1.41,2,16287,619,6404,0,122.8,79814,4947
SoA,6424,1000,36049,45424,1.26,6,6525,12,339,0,62.2,17887,1109
Vector,6445,1000,36379,45571,1.25,6,6546,13,340,0,62.6,18443,1143
Array,6431,1000,36020,45473,1.26,8,6532,13,341,0,69.1,18653,1156
LinkedList,6441,1000,145450,45541,0.31,3,6542,13,6884,0,160.0,234876,14558
SkipList,6415,1000,99194,45359,0.46,16,6516,13,6441,0,154.6,171408,10624
Deque,6423,1000,36441,75642,2.08,3,14444,19,343,0,86.2,21032,1304
HashMap,6431,1000,66617,84057,1.26,3,19394,129,9874,0,100.1,54768,3395
Trie,6450,1000,4191052,1143099,0.27,107151,332054,70878,58675,714,55.0,2236016,138590
RBTree,6473,1000,104554,65935,0.63,2,13125,35,10559,0,123.6,116675,7232
LinkedList,6471,1000,142699,45751,0.32,6,6572,13,6920,0,159.2,226903,14064
SoA,6451,1000,35988,45613,1.27,2,6552,13,351,0,83.6,19685,1220
vEBTree,6460,1000,36485,45676,1.25,4,6561,13,349,0,68.9,19594,1214
Deque,6450,1000,36614,75777,2.07,6,14444,19,355,0,78.4,20154,1249
Vector,6459,1000,36572,45669,1.25,31,6560,13,340,0,84.7,20086,1245
SkipList,6459,1000,100166,45667,0.46,12,6560,13,6485,0,121.2,123412,7649
CircularBuffer,6457,1000,36206,45655,1.26,11,6558,13,345,0,79.3,19900,1233
SlabList,6448,1000,39978,50678,1.27,13,7276,20,420,0,77.4,22129,1372
Heap,6459,1000,36416,45669,1.25,14,6560,13,349,0,65.2,17612,1092
HashMap,6458,1000,66159,84408,1.28,3,19475,206,9544,0,100.8,57610,3571
AoS,6452,1000,36321,45620,1.26,15,6553,13,1624,0,78.9,22206,1376
BTree,6473,1000,69983,96594,1.38,2,16421,674,6518,0,107.1,83937,5202
Array,6470,1000,3793,45746,12.06,3,6571,13,355,0,97.4,19485,1208
BST,6475,1000,75412,65955,0.87,13,13129,35,12031,0,120.0,84397,5231
SkipList,6476,1000,101429,45786,0.45,79,6577,12,6505,0,146.1,155650,9647
Vector,6475,1000,36308,45781,1.26,2,6576,12,347,0,88.0,20201,1252
LinkedList,6478,1000,163601,45800,0.28,16,6579,14,6974,0,138.7,259595,16090
Deque,6504,1000,36493,76047,2.08,10,14444,20,349,0,85.8,20442,1267
BTree,6478,1000,70530,96664,1.37,58,16433,678,6512,0,120.4,73141,4533
RBTree,6488,1000,118080,66085,0.56,24,13155,39,10353,0,101.8,91670,5682
Trie,6498,1000,4037613,1114749,0.28,128127,309998,63007,59489,773,53.0,2005045,124274
SlabList,6492,1000,39921,50678,1.27,6,7276,21,421,0,77.6,21390,1326
HashMap,6497,1000,46188,84915,1.84,7,19592,93,8729,0,119.4,44735,2773
SoA,6487,1000,36137,45865,1.27,14,6588,13,352,0,92.7,20189,1251
Heap,6500,1000,36436,45956,1.26,2,6601,13,357,0,77.5,20150,1249
BST,6489,1000,71254,66095,0.93,3,13157,38,11975,0,98.7,75422,4675
vEBTree,6494,1000,36571,45914,1.26,8,6595,12,352,0,79.1,18928,1173
AoS,6475,1000,36811,45781,1.24,6,6576,12,1630,0,78.2,23278,1443
CircularBuffer,6482,1000,36588,45830,1.25,8,6583,14,355,0,80.3,20410,1265
Array,6492,1000,36298,45900,1.26,22,6593,13,354,0,82.7,19531,1211
SlabList,6509,1000,40046,50678,1.27,8,7276,20,414,0,71.8,21098,1308
RBTree,6533,1000,107650,66535,0.62,14,13245,36,10489,0,104.8,110143,6827
Deque,6535,1000,37386,76202,2.04,34,14444,17,366,0,72.8,20874,1294
HashMap,6535,1000,73353,85409,1.16,15,19706,141,9555,0,117.1,91091,5646
SoA,6526,1000,36637,46138,1.26,11,6627,12,363,0,75.7,19697,1221
Trie,6506,1000,4056423,1146001,0.28,110354,320574,68637,63477,487,48.6,1900941,117822
LinkedList,6517,1000,155630,46073,0.30,7,6618,13,6971,0,172.9,275299,17063
CircularBuffer,6509,1000,36954,46019,1.25,14,6610,12,350,0,66.9,18721,1160
vEBTree,6531,1000,36658,46173,1.26,8,6632,12,351,0,65.5,18531,1149
SkipList,6518,1000,101167,46080,0.46,36,6619,11,6545,0,142.1,149656,9276
AoS,6524,1000,37689,46124,1.22,39,6625,12,1643,0,81.8,29755,1844
BST,6527,1000,83147,66475,0.80,8,13233,34,12301,0,94.4,76354,4732
Array,6533,1000,36941,46187,1.25,18,6634,13,353,0,68.8,19463,1206
Vector,6510,1000,36427,46026,1.26,17,6611,12,349,0,78.7,19010,1178
BTree,6526,1000,70809,97759,1.38,4,16593,715,6629,0,124.7,75114,4656
Heap,6528,1000,36846,46152,1.25,6,6629,13,356,0,68.9,19701,1221
LinkedList,6551,1000,160535,46311,0.29,11,6652,13,7088,0,143.8,213196,13214
AoS,6537,1000,37131,46215,1.24,12,6638,13,1645,0,74.4,22480,1393
SlabList,6551,1000,40268,50678,1.26,2,7276,20,421,0,70.5,21466,1331
RBTree,6559,1000,107594,66795,0.62,3,13297,33,10676,0,130.7,111697,6923
vEBTree,6549,1000,36396,46299,1.27,6,6650,12,363,0,95.1,20061,1243
CircularBuffer,6541,1000,36544,46243,1.27,6,6642,12,360,0,80.3,18825,1167
HashMap,6563,1000,54234,85773,1.58,13,19790,73,10512,0,138.3,66829,4142
BST,6555,1000,81486,66755,0.82,6,13289,34,12318,0,108.3,70950,4398
Vector,6544,1000,36952,46264,1.25,7,6645,12,354,0,74.8,19640,1217
SkipList,6556,1000,101489,46346,0.46,35,6657,13,6583,0,168.9,153661,9524
Deque,6561,1000,36795,76332,2.07,8,14444,19,363,0,70.5,19587,1214
Heap,6544,1000,36871,46264,1.25,4,6645,13,351,0,76.4,19087,1183
SoA,6536,1000,36632,46208,1.26,6,6637,13,351,0,80.7,19110,1184
Array,6546,1000,36706,46278,1.26,8,6647,13,359,0,77.7,19381,1201
BTree,6561,1000,72223,98590,1.37,8,16713,749,6732,0,130.6,85023,5270
Trie,6556,1000,3740507,1136164,0.30,140831,321141,68603,52230,595,57.2,2028081,125702
RBTree,6579,1000,110079,66995,0.61,1,13337,38,10621,0,119.7,119550,7410
LinkedList,6588,1000,151649,46570,0.31,5,6689,14,7092,0,191.4,268931,16669
vEBTree,6576,1000,37174,46488,1.25,6,6677,12,359,0,51.5,16818,1042
SlabList,6581,1000,40189,50678,1.26,3,7276,20,420,0,58.6,18955,1175
Vector,6588,1000,36774,46572,1.27,6,6689,13,364,0,83.1,19627,1217
Array,6594,1000,37070,46614,1.26,10,6695,13,359,0,63.7,19698,1221
SkipList,6579,1000,102111,46507,0.46,55,6680,13,6606,0,139.5,160248,9932
AoS,6585,1000,37353,46551,1.25,32,6686,13,1657,0,89.1,27609,1711
Trie,6593,1000,4327218,1122825,0.26,131194,325770,69449,57734,593,49.5,2038452,126345
Deque,6575,1000,36771,76402,2.08,8,14444,20,374,0,72.7,20395,1264
BTree,6572,1000,72222,98849,1.37,4,16751,774,6786,0,148.4,95407,5913
HashMap,6584,1000,51618,86046,1.67,7,19853,110,10562,0,123.3,58862,3648
Heap,6589,1000,36945,46579,1.26,4,6690,13,369,0,75.7,19173,1188
SoA,6568,1000,37059,46432,1.25,27,6669,12,375,0,81.6,21066,1306
BST,6578,1000,81752,66985,0.82,4,13335,40,12384,0,121.0,76380,4734
CircularBuffer,6572,1000,2239,46460,20.75,12,6673,13,355,0,100.0,20156,1249
LinkedList,6607,1000,162927,46703,0.29,2,6708,13,7144,0,141.1,236151,14637
Deque,6612,1000,36440,76587,2.10,4,14444,19,366,0,84.4,20634,1279
vEBTree,6602,1000,37221,46670,1.25,5,6703,13,358,0,75.1,20757,1287
BTree,6622,1000,75100,99952,1.33,20,16913,848,6908,0,129.8,99486,6166
SlabList,6612,1000,39671,50678,1.28,7,7276,21,417,0,94.4,21506,1333
AoS,6597,1000,37458,46635,1.24,4,6698,13,1660,0,78.8,24380,1511
BST,6620,1000,83255,67405,0.81,17,13419,35,12160,0,84.5,64519,3999
HashMap,6605,1000,77939,86319,1.11,4,19916,263,9827,0,104.9,89201,5529
Array,6605,1000,36992,46691,1.26,4,6706,13,352,0,86.6,20627,1278
SoA,6625,1000,37049,46831,1.26,7,6726,13,358,0,77.6,19873,1232
Trie,6597,1000,4161743,1137508,0.27,128044,322592,63586,63973,578,54.4,2106227,130545
RBTree,6610,1000,110185,67305,0.61,4,13399,40,10708,0,161.4,143993,8925
CircularBuffer,6618,1000,37279,46782,1.25,14,6719,13,385,0,64.0,18703,1159
Heap,6622,1000,37065,46810,1.26,19,6723,12,372,0,75.5,19330,1198
Vector,6603,1000,37040,46677,1.26,9,6704,11,384,0,88.8,20220,1253
SkipList,6609,1000,103687,46717,0.45,71,6710,13,6634,0,137.6,151852,9412
CircularBuffer,6651,1000,37500,47013,1.25,23,6752,13,381,0,66.4,18971,1176
Heap,6626,1000,37424,46838,1.25,17,6727,13,366,0,68.3,19729,1223
Deque,6636,1000,36911,76707,2.08,18,14444,20,365,0,72.2,19610,1215
Trie,6640,1000,4628289,1151048,0.25,144818,329093,61462,51023,629,43.5,1976206,122487
SlabList,6629,1000,40363,50678,1.26,7,7276,20,421,0,57.7,18802,1165
AoS,6649,1000,37374,46999,1.26,20,6750,13,1672,0,91.0,27085,1679
Vector,6627,1000,37201,46845,1.26,8,6728,13,364,0,79.0,19525,1210
SkipList,6654,1000,103156,47032,0.46,37,6755,14,6681,0,143.0,135187,8379
BTree,6645,1000,76511,100431,1.31,6,16985,858,6984,0,131.3,86198,5343
HashMap,6644,1000,72233,86826,1.20,51,20033,286,9971,0,93.3,53399,3310
RBTree,6645,1000,115136,67655,0.59,1,13469,36,10638,0,132.8,137239,8506
SoA,6654,1000,37290,47034,1.26,25,6755,13,365,0,83.4,19954,1237
BST,6648,1000,79717,67685,0.85,10,13475,37,12472,0,119.5,88204,5467
LinkedList,6632,1000,147258,46878,0.32,6,6733,14,7074,0,199.6,268044,16614
vEBTree,6648,1000,37043,46992,1.27,4,6749,13,366,0,90.8,19933,1235
Array,6644,1000,37042,46964,1.27,8,6745,12,363,0,82.7,19476,1207
RBTree,6661,1000,113963,67815,0.60,3,13501,35,10494,0,123.6,119710,7420
Deque,6670,1000,36713,76877,2.09,31,14444,19,374,0,73.4,21276,1319
SkipList,6674,1000,103719,47172,0.45,73,6775,12,6704,0,147.7,136569,8465
Vector,6685,1000,37351,47251,1.27,14,6786,13,366,0,92.3,20712,1284
BST,6685,1000,79464,68055,0.86,6,13549,39,12323,0,108.7,67682,4195
SlabList,6666,1000,40314,50678,1.26,7,7276,20,410,0,58.0,19085,1183
Heap,6666,1000,37372,47118,1.26,4,6767,13,364,0,78.7,19699,1221
BTree,6676,1000,76644,101107,1.32,6,17085,866,7017,0,128.4,76684,4753
AoS,6660,1000,38351,47076,1.23,4,6761,12,1676,0,72.3,23345,1447
Array,6680,1000,37224,47216,1.27,8,6781,13,360,0,84.9,20651,1280
Trie,6673,1000,4316331,1147834,0.27,128809,328595,70074,61415,761,48.0,1952245,121001
vEBTree,6666,1000,37402,47118,1.26,14,6767,13,360,0,81.2,19983,1239
SoA,6676,1000,37478,47188,1.26,5,6777,13,369,0,77.3,19730,1223
HashMap,6679,1000,52955,87281,1.65,2,20138,118,10564,0,115.4,51500,3192
LinkedList,6667,1000,156253,47123,0.30,5,6768,13,7171,0,165.7,268118,16618
CircularBuffer,6655,1000,37007,47041,1.27,5,6756,13,365,0,88.3,21577,1337
Array,6701,1000,37654,47363,1.26,5,6802,13,373,0,76.1,19858,1231
Vector,6713,1000,37868,47447,1.25,8,6814,12,372,0,60.5,18431,1142
Heap,6696,1000,37699,47328,1.26,8,6797,13,375,0,71.4,19397,1202
HashMap,6702,1000,59499,87580,1.47,8,20207,144,10372,0,119.0,59103,3663
SkipList,6692,1000,103741,47298,0.46,29,6793,13,6718,0,132.7,123841,7676
AoS,6700,1000,38148,47356,1.24,61,6801,14,1687,0,88.6,25144,1558
vEBTree,6714,1000,37945,47454,1.25,12,6815,12,373,0,70.7,19805,1228
CircularBuffer,6703,1000,37659,47377,1.26,17,6804,13,401,0,82.3,21304,1320
RBTree,6714,1000,112337,68345,0.61,6,13607,37,10357,0,147.2,159755,9902
LinkedList,6699,1000,167046,47347,0.28,7,6800,13,7194,0,128.3,236760,14675
Deque,6710,1000,36427,77077,2.12,17,14444,20,380,0,77.5,19332,1198
BST,6693,1000,89878,68135,0.76,17,13565,37,12489,0,74.1,64576,4002
BTree,6689,1000,77880,101423,1.30,2,17131,918,7055,0,126.1,79789,4945
SlabList,6702,1000,40094,50678,1.26,4,7276,20,395,0,75.6,21721,1346
Trie,6710,1000,4563903,1150616,0.25,142048,309427,59451,54588,600,42.7,1904857,118064
SoA,6710,1000,37510,47426,1.26,26,6811,12,372,0,87.9,21830,1353
HashMap,6739,1000,52623,88061,1.67,11,20318,176,10808,0,128.2,58311,3614
vEBTree,6726,1000,2857,47538,16.64,38,6827,6,385,0,101.0,21959,1361
Heap,6735,1000,37888,47601,1.26,12,6836,12,380,0,75.0,21065,1306
SlabList,6740,1000,40054,50678,1.27,16,7276,20,465,0,87.6,23020,1427
Trie,6720,1000,4447024,1145235,0.26,153994,297394,69806,55987,748,45.9,1937967,120116
BTree,6727,1000,79731,102217,1.28,9,17249,935,7134,0,118.8,84293,5225
AoS,6726,1000,37886,47538,1.25,12,6827,11,1692,0,103.4,30771,1907
LinkedList,6737,1000,156749,47613,0.30,19,6838,13,7235,0,145.9,229470,14223
CircularBuffer,6731,1000,38048,47573,1.25,29,6832,12,378,0,74.0,19952,1237
SoA,6725,1000,37758,47531,1.26,4,6826,13,376,0,80.8,20821,1290
Array,6720,1000,38083,47496,1.25,36,6821,12,360,0,61.1,19805,1228
Vector,6743,1000,38075,47657,1.25,17,6844,12,374,0,64.1,19200,1190
SkipList,6728,1000,104118,47550,0.46,38,6829,13,6756,0,139.5,129797,8045
Deque,6721,1000,36507,77132,2.11,4,14444,21,367,0,79.9,19504,1209
RBTree,6744,1000,119222,68645,0.58,4,13667,38,10657,0,117.5,127031,7873
BST,6727,1000,80603,68475,0.85,6,13633,36,12632,0,98.0,80929,5016
BTree,6756,1000,80470,102958,1.28,1,17353,961,7242,0,109.7,72201,4475
Deque,6756,1000,35978,77307,2.15,7,14444,20,371,0,83.6,19699,1221
RBTree,6749,1000,115838,68695,0.59,14,13677,36,10588,0,131.4,154034,9547
Heap,6751,1000,37836,47713,1.26,4,6852,12,379,0,80.4,20974,1300
SkipList,6761,1000,106205,47781,0.45,28,6862,13,6788,0,134.0,157432,9758
Trie,6774,1000,3915161,1143467,0.29,148854,331817,70294,65414,691,54.7,2031129,125891
BST,6761,1000,84625,68815,0.81,5,13701,34,12412,0,104.9,65795,4078
HashMap,6752,1000,1793,88230,49.21,13,20357,197,10574,0,150.0,73039,4527
Vector,6767,1000,2436,47825,19.63,13,6868,14,374,0,97.8,21217,1315
Array,6773,1000,38211,47867,1.25,8,6874,13,379,0,70.5,19624,1216
vEBTree,6750,1000,37876,47706,1.26,12,6851,13,376,0,85.2,20521,1272
SlabList,6765,1000,39861,50678,1.27,9,7276,20,414,0,92.8,22626,1402
CircularBuffer,6758,1000,37798,47762,1.26,8,6859,12,375,0,86.3,22076,1368
LinkedList,6773,1000,165699,47865,0.29,6,6874,13,7286,0,143.3,240831,14927
SoA,6757,1000,37914,47755,1.26,4,6858,13,381,0,76.5,20280,1257
AoS,6760,1000,37903,47776,1.26,3,6861,13,1701,0,102.6,29490,1828
Trie,6790,1000,4080719,1174049,0.29,111420,343109,71557,64704,585,59.5,2309755,143160
BST,6803,1000,87986,69244,0.79,7,13791,33,12804,0,102.4,85590,5305
LinkedList,6776,1000,150918,47886,0.32,3,6877,13,7270,0,183.7,268438,16638
Heap,6786,1000,38163,47958,1.26,9,6887,12,370,0,57.5,18437,1143
RBTree,6794,1000,114929,69154,0.60,1,13773,33,10637,0,105.5,116551,7224
Vector,6804,1000,37968,48084,1.27,15,6905,12,379,0,88.5,20215,1253
SoA,6799,1000,38311,48049,1.25,3,6900,13,372,0,72.6,19840,1230
SkipList,6780,1000,105303,47914,0.46,56,6881,11,6805,0,123.8,142232,8816
AoS,6777,1000,38496,47895,1.24,5,6878,13,1706,0,103.5,36583,2267
CircularBuffer,6787,1000,38087,47965,1.26,2,6888,13,373,0,74.6,20666,1281
HashMap,6781,1000,53519,88607,1.66,1,20444,132,11192,0,103.5,58731,3640
SlabList,6802,1000,39938,50678,1.27,7,7276,20,412,0,83.4,21614,1340
BTree,6801,1000,82078,104051,1.27,1,17509,987,7373,0,116.9,84366,5229
Deque,6778,1000,35830,77417,2.16,4,14444,21,356,0,89.1,20158,1249
Array,6803,1000,37979,48077,1.27,4,6904,13,375,0,70.4,19671,1219
vEBTree,6804,1000,37954,48084,1.27,7,6905,12,376,0,82.8,21007,1302
BST,6823,1000,88099,69447,0.79,1,13833,31,12378,0,100.4,76295,4729
LinkedList,6824,1000,166968,48222,0.29,4,6925,14,7395,0,151.1,253226,15695
AoS,6816,1000,38844,48168,1.24,26,6917,13,1716,0,89.4,32807,2033
Vector,6827,1000,38524,48245,1.25,4,6928,13,371,0,62.9,19315,1197
Trie,6826,1000,4349863,1185527,0.27,122464,321529,68470,64157,562,55.8,2314425,143450
CircularBuffer,6810,1000,38214,48126,1.26,1,6911,13,377,0,79.8,20427,1266
Heap,6817,1000,38047,48175,1.27,4,6918,13,378,0,79.8,20447,1267
SoA,6820,1000,38118,48196,1.26,3,6921,13,375,0,75.7,20898,1295
SlabList,6809,1000,39884,50678,1.27,4,7276,21,406,0,84.3,21973,1362
Deque,6826,1000,36444,77657,2.13,6,14444,19,1,0,71.7,20366,1262
Array,6807,1000,37928,48105,1.27,4,6908,13,366,0,86.5,21537,1335
HashMap,6825,1000,52766,89179,1.69,2,20576,142,10910,0,131.2,63851,3958
SkipList,6814,1000,107413,48152,0.45,14,6915,11,6841,0,120.2,147983,9172
RBTree,6822,1000,117320,69437,0.59,0,13831,34,10761,0,119.4,126061,7813
BTree,6813,1000,81918,104311,1.27,8,17547,958,7368,0,112.1,83518,5176
vEBTree,6818,1000,38096,48182,1.26,3,6919,13,380,0,75.6,19837,1230
LinkedList,6847,1000,166713,48383,0.29,7,6948,12,7422,0,151.2,225331,13966
CircularBuffer,6841,1000,38095,48343,1.27,12,6942,13,372,0,87.4,20311,1259
BST,6862,1000,93003,69840,0.75,4,13913,33,12881,0,92.8,77808,4823
Trie,6864,1000,4844046,1211896,0.25,134729,321591,72828,58165,868,45.7,2173275,134701
AoS,6842,1000,38409,48350,1.26,15,6943,13,1721,0,97.2,26245,1627
SkipList,6836,1000,105487,48306,0.46,13,6937,13,6862,0,137.0,139254,8631
Vector,6849,1000,38335,48399,1.26,8,6950,13,383,0,85.4,21068,1306
RBTree,6865,1000,112634,69870,0.62,2,13919,35,10798,0,118.7,109677,6798
BTree,6861,1000,83336,105284,1.26,2,17695,1025,7505,0,130.1,85368,5291
Heap,6856,1000,38732,48448,1.25,4,6957,13,376,0,64.3,19973,1238
Array,6855,1000,38261,48441,1.27,5,6956,13,380,0,74.5,20315,1259
Deque,6857,1000,36154,77812,2.15,5,4483,20,375,0,58.5,17562,1088
HashMap,6865,1000,57517,89699,1.56,4,20696,167,5466,0,91.2,53324,3305
SoA,6839,1000,38361,48329,1.26,6,6940,12,377,0,85.1,21141,1310
SlabList,6836,1000,40234,50678,1.26,9,7276,20,413,0,69.8,21854,1355
vEBTree,6838,1000,38069,48322,1.27,2,6939,13,379,0,76.7,21122,1309
BTree,6868,1000,83188,105454,1.27,7,17719,999,7514,0,122.6,83388,5168
Array,6876,1000,38404,48588,1.27,12,6977,12,381,0,78.1,19968,1238
SoA,6882,1000,38867,48630,1.25,2,6983,13,393,0,75.3,21268,1318
SlabList,6892,1000,39868,50678,1.27,3,7276,21,409,0,89.0,22220,1377
Trie,6873,1000,3979967,1174595,0.30,178102,347383,72331,62682,611,57.8,2225821,137958
Heap,6876,1000,38669,48588,1.26,9,6977,11,370,0,67.6,18837,1168
AoS,6883,1000,3350,48637,14.52,28,6984,13,1733,0,105.9,25199,1562
vEBTree,6887,1000,38964,48665,1.25,28,6988,13,379,0,68.6,19467,1207
SkipList,6871,1000,110660,48551,0.44,189,6972,14,6898,0,108.8,114797,7115
LinkedList,6869,1000,173544,48537,0.28,18,6970,12,7398,0,125.9,209891,13009
Deque,6876,1000,36335,77907,2.14,19,14444,20,369,0,83.9,20664,1281
CircularBuffer,6877,1000,38574,48595,1.26,9,6978,11,375,0,66.9,18473,1145
Vector,6891,1000,38722,48693,1.26,5,6992,13,382,0,83.0,22607,1401
RBTree,6892,1000,118496,70140,0.59,1,13973,36,10843,0,137.5,134038,8308
HashMap,6877,1000,54459,89855,1.65,8,20732,144,10866,0,118.1,54371,3370
BST,6866,1000,79198,69880,0.88,12,13921,36,12886,0,105.2,86284,5348
Array,6919,1000,38684,48889,1.26,14,7020,13,382,0,75.9,20609,1277
RBTree,6906,1000,115584,70280,0.61,3,14001,32,10900,0,180.2,193018,11963
SkipList,6905,1000,106951,48789,0.46,19,7006,12,6932,0,161.0,179647,11135
CircularBuffer,6917,1000,38917,48875,1.26,9,7018,13,385,0,59.8,19002,1178
Heap,6915,1000,38888,48861,1.26,27,7016,12,376,0,70.2,20688,1282
BTree,6917,1000,85853,106626,1.24,2,17885,1086,7638,0,128.1,112752,6988
SoA,6899,1000,38684,48749,1.26,7,7000,12,380,0,65.2,19459,1206
SlabList,6910,1000,40184,50678,1.26,15,7276,21,405,0,61.9,19656,1218
LinkedList,6908,1000,178091,48810,0.27,4,7009,13,7410,0,153.6,281995,17478
BST,6898,1000,94924,70200,0.74,4,13985,33,12971,0,85.9,78854,4887
AoS,6910,1000,38616,48826,1.26,13,7011,13,1736,0,109.0,30974,1920
Vector,6911,1000,38912,48833,1.25,8,7012,12,388,0,71.6,21339,1323
Deque,6910,1000,36083,78077,2.16,8,14444,20,374,0,67.1,19972,1238
HashMap,6924,1000,57387,90466,1.58,2,20873,95,10601,0,110.7,58329,3615
Trie,6909,1000,4161756,1197695,0.29,135289,346632,73175,66038,519,58.0,2243216,139036
vEBTree,6910,1000,38622,48826,1.26,5,7011,13,387,0,72.0,20995,1301
BST,6928,1000,91209,70500,0.77,2,14045,39,12936,0,111.6,79856,4950
LinkedList,6951,1000,163940,49111,0.30,2,7052,13,7403,0,124.2,226875,14062
SlabList,6936,1000,40172,50678,1.26,6,7276,20,405,0,67.4,20738,1285
SoA,6925,1000,38577,48931,1.27,16,7026,13,392,0,94.3,22778,1412
Array,6925,1000,38502,48931,1.27,8,7026,13,390,0,97.3,22839,1416
Trie,6937,1000,4055259,1192090,0.29,152295,349338,67474,64874,788,57.3,2269399,140659
vEBTree,6931,1000,38737,48973,1.26,8,7032,13,377,0,66.1,19830,1229
AoS,6947,1000,38899,49085,1.26,15,7048,11,1748,0,91.0,25081,1555
SkipList,6949,1000,107156,49097,0.46,19,7050,14,6976,0,151.5,150708,9341
BTree,6930,1000,87295,106876,1.22,4,17923,1154,7692,0,145.6,115457,7156
CircularBuffer,6951,1000,38700,49113,1.27,7,7052,13,380,0,81.9,21433,1328
Vector,6941,1000,39045,49043,1.26,10,7042,13,389,0,64.3,19199,1190
Heap,6951,1000,38965,49113,1.26,12,7052,13,388,0,82.3,20745,1286
HashMap,6940,1000,89619,90674,1.01,4,20921,209,10087,0,129.5,97159,6022
Deque,6955,1000,36101,78302,2.17,2,14444,20,390,0,74.5,19690,1220
RBTree,6930,1000,113572,70520,0.62,4,14049,39,10672,0,175.8,178395,11057
RBTree,6980,1000,122776,71020,0.58,0,14149,43,11006,0,141.0,147194,9123
Vector,6981,1000,39092,49323,1.26,5,7082,13,391,0,75.3,20836,1291
Array,6956,1000,39146,49148,1.26,5,7057,11,2,0,57.8,19320,1197
Heap,6970,1000,38882,49246,1.27,1,7071,12,391,0,56.8,18424,1142
BTree,6956,1000,87442,107500,1.23,3,18013,1168,7752,0,129.6,87731,5438
AoS,6961,1000,39620,49183,1.24,4,7062,13,1752,0,92.0,30684,1902
SkipList,6983,1000,108269,49335,0.46,9,7084,13,7010,0,136.9,134261,8322
CircularBuffer,6972,1000,38789,49260,1.27,4,7073,12,389,0,86.0,20894,1295
vEBTree,6967,1000,38779,49225,1.27,23,7068,12,391,0,82.5,21167,1312
SoA,6959,1000,38980,49169,1.26,1,7060,13,391,0,72.9,20929,1297
Deque,6962,1000,36153,78337,2.17,5,14444,20,385,0,65.0,19952,1237
LinkedList,6967,1000,180743,49223,0.27,36,7068,14,7514,0,147.0,287040,17791
SlabList,6957,1000,40265,50678,1.26,10,7276,21,408,0,75.4,20738,1285
Trie,6983,1000,4010342,1192443,0.30,150014,340430,73013,64965,584,55.4,2154784,133555
HashMap,6983,1000,65315,91233,1.40,1,21050,113,10873,0,88.5,55558,3444
BST,6974,1000,94398,70960,0.75,4,14137,47,12423,0,98.4,99820,6187
HashMap,7000,1000,81865,91454,1.12,3,21101,305,10340,0,111.0,75955,4708
AoS,7013,1000,39891,49547,1.24,25,7114,13,1763,0,81.9,28174,1746
Array,7010,1000,39405,49526,1.26,6,7111,13,391,0,65.5,19371,1201
CircularBuffer,7011,1000,39204,49533,1.26,15,7112,13,448,0,77.6,21169,1312
SoA,7010,1000,39043,49526,1.27,27,7111,13,408,0,94.0,23154,1435
Trie,7008,1000,4782835,1169644,0.24,161635,289796,67886,60737,709,42.0,1957967,121356
BTree,6993,1000,89570,108202,1.21,3,18121,1192,7802,0,122.6,84866,5260
Heap,6999,1000,39377,49449,1.26,6,7100,12,392,0,73.6,20882,1294
BST,7006,1000,97256,71280,0.73,3,14201,33,13194,0,127.5,103181,6395
vEBTree,7007,1000,39216,49505,1.26,8,7108,13,396,0,80.9,22195,1376
RBTree,7000,1000,124005,71220,0.57,9,14189,36,10894,0,104.0,122910,7618
Deque,6998,1000,35720,78517,2.20,8,14444,20,403,0,86.3,20144,1249
Vector,6993,1000,39323,49407,1.26,13,7094,13,378,0,59.8,18191,1127
SkipList,7001,1000,109044,49461,0.45,41,7102,14,7029,0,138.2,143742,8909
SlabList,6988,1000,40227,50678,1.26,39,7276,21,415,0,74.4,21244,1317
LinkedList,7002,1000,166913,49468,0.30,14,7103,13,7549,0,149.9,267808,16599
LinkedList,7040,1000,170791,49734,0.29,8,7141,13,7595,0,150.4,271612,16835
Trie,7045,1000,4564854,1193858,0.26,143573,303222,72420,64498,768,46.6,2024236,125463
RBTree,7037,1000,118157,71590,0.61,8,14263,39,10449,0,132.7,150400,9322
BTree,7030,1000,93384,109082,1.17,35,18247,1219,7924,0,120.7,113588,7040
SoA,7020,1000,39699,49596,1.25,41,7121,13,386,0,71.4,20721,1284
AoS,7040,1000,40180,49736,1.24,64,7141,12,1772,0,73.1,26271,1628
Heap,7028,1000,39386,49652,1.26,32,7129,13,403,0,81.3,22583,1400
BST,7034,1000,83973,71560,0.85,4,14257,38,12729,0,93.6,80248,4974
Array,7015,1000,39612,49561,1.25,21,7116,13,391,0,55.0,18365,1138
SlabList,7023,1000,40095,50678,1.26,6,7276,20,420,0,64.8,20250,1255
Vector,7019,1000,39215,49589,1.26,16,7120,12,388,0,83.0,21066,1306
HashMap,7042,1000,55329,92000,1.66,7,21227,171,11179,0,98.6,43777,2713
