data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
Array,1000,1000,7029,7456,1.06,2,1101,11,21,0,49.0,3191,198
Array,1008,1000,6540,7512,1.15,1,1109,11,17,0,71.3,3496,217
Array,1012,1000,6928,7540,1.09,4,1113,12,14,0,57.6,3454,214
Array,1019,1000,6620,7589,1.15,2,1120,12,17,0,74.9,3690,229
Array,1024,1000,7130,7624,1.07,4,1125,11,19,0,58.2,3529,219
Array,1030,1000,6889,7666,1.11,2,1131,11,16,0,61.9,3482,216
Array,1035,1000,6931,7701,1.11,2,1136,12,17,0,75.4,4074,253
Array,1040,1000,7150,7736,1.08,4,1141,12,20,0,64.2,3846,238
Array,1049,1000,6838,7799,1.14,2,1150,11,12,0,77.8,4231,262
Array,1054,1000,7201,7834,1.09,2,1155,11,22,0,62.9,3609,224
Array,1058,1000,6899,7862,1.14,2,1159,12,21,0,61.2,3281,203
Array,1066,1000,6956,7918,1.14,1,1167,12,14,0,61.4,3340,207
Array,1072,1000,7384,7960,1.08,4,1173,11,16,0,56.8,3719,231
Array,1076,1000,7071,7988,1.13,2,1177,11,18,0,52.0,3234,200
Array,1086,1000,7211,8058,1.12,2,1187,11,15,0,67.6,3695,229
Array,1092,1000,7171,8100,1.13,1,1193,11,20,0,58.2,3571,221
Array,1096,1000,7045,8128,1.15,2,1197,11,24,0,66.2,3683,228
Array,1103,1000,7462,8177,1.10,4,1204,11,17,0,68.6,3962,246
Array,1108,1000,7251,8212,1.13,3,1209,12,12,0,59.5,3674,228
Array,1113,1000,7143,8247,1.15,2,1214,11,17,0,59.9,3403,211
Array,1119,1000,7392,8289,1.12,7,1220,12,19,0,63.6,3888,241
Array,1127,1000,7201,8345,1.16,1,1228,12,15,0,78.1,4300,267
Array,1132,1000,7240,8380,1.16,2,1233,12,15,0,75.2,4045,251
Array,1136,1000,7343,8408,1.15,6,1237,11,16,0,71.9,3863,239
Array,1144,1000,1821,8464,4.65,7,1245,11,18,0,87.5,4586,284
Array,1149,1000,7754,8499,1.10,4,1250,11,21,0,62.0,3962,246
Array,1155,1000,7671,8541,1.11,7,1256,12,18,0,73.4,4378,271
Array,1163,1000,7807,8597,1.10,1,1264,12,16,0,57.0,3606,223
Array,1168,1000,7864,8632,1.10,3,1269,12,21,0,63.4,4132,256
Array,1175,1000,7452,8681,1.16,3,1276,11,13,0,73.1,3902,242
Array,1180,1000,7630,8716,1.14,3,1281,10,21,0,55.2,3619,224
Array,1184,1000,7793,8744,1.12,9,1285,12,21,0,75.7,4556,282
Array,1194,1000,7846,8814,1.12,12,1295,12,19,0,71.1,4373,271
Array,1197,1000,7652,8835,1.15,6,1298,11,20,0,68.7,3820,237
Array,1205,1000,7923,8891,1.12,6,1306,12,26,0,70.9,4024,249
Array,1211,1000,8129,8933,1.10,6,1312,12,31,0,60.2,3869,240
Array,1218,1000,8071,8982,1.11,4,1319,13,17,0,59.2,3711,230
Array,1222,1000,8188,9010,1.10,8,1323,11,22,0,57.5,3813,236
Array,1226,1000,8152,9038,1.11,6,1327,11,29,0,69.2,4209,261
Array,1234,1000,7847,9094,1.16,4,1335,12,18,0,74.6,3960,245
Array,1242,1000,8128,9150,1.13,4,1343,11,15,0,57.4,3841,238
Array,1244,1000,8022,9164,1.14,5,1345,12,31,0,70.8,3894,241
Array,1252,1000,7981,9220,1.16,6,1353,12,37,0,79.2,4364,270
Array,1258,1000,8446,9262,1.10,7,1359,12,19,0,54.1,3806,236
Array,1264,1000,8229,9304,1.13,8,1365,12,31,0,66.3,3968,246
Array,1268,1000,8583,9332,1.09,3,1369,12,45,0,56.4,3859,239
Array,1274,1000,8133,9374,1.15,4,1375,12,23,0,66.3,4246,263
Array,1281,1000,8300,9423,1.14,4,1382,11,19,0,68.8,4257,264
Array,1290,1000,8732,9486,1.09,6,1391,12,20,0,44.8,3526,219
Array,1294,1000,8572,9514,1.11,3,1395,11,16,0,47.6,3584,222
Array,1302,1000,8234,9570,1.16,4,1403,12,1,0,71.5,4159,258
Array,1305,1000,8138,9591,1.18,0,1406,11,16,0,71.2,3832,238
Array,1312,1000,8205,9640,1.17,2,1413,11,12,0,80.5,5064,314
Array,1318,1000,8635,9682,1.12,1,1419,12,16,0,49.4,3763,233
Array,1326,1000,8661,9738,1.12,2,1427,11,17,0,54.9,4198,260
Array,1332,1000,8313,9780,1.18,0,1433,12,20,0,69.2,4154,257
Array,1336,1000,8638,9808,1.14,3,1437,12,18,0,60.2,4583,284
Array,1342,1000,8522,9850,1.16,2,1443,11,20,0,64.2,4355,270
Array,1350,1000,8832,9906,1.12,2,1451,11,10,0,57.5,4487,278
Array,1354,1000,8780,9934,1.13,1,1455,12,17,0,57.1,4247,263
Array,1360,1000,9277,9976,1.08,12,1461,11,23,0,45.4,3678,228
Array,1368,1000,8886,10032,1.13,8,1469,11,27,0,67.8,4251,263
Array,1371,1000,8871,10053,1.13,5,1472,11,23,0,50.3,3746,232
Array,1378,1000,8628,10102,1.17,9,1479,12,24,0,73.9,4623,287
Array,1384,1000,2322,10144,4.37,8,1485,11,32,0,80.1,4280,265
Array,1390,1000,8607,10186,1.18,10,1491,5,34,0,77.6,4344,269
Array,1398,1000,9273,10242,1.10,8,1499,11,4,0,46.2,3804,236
Array,1401,1000,8869,10263,1.16,9,1502,12,24,0,74.4,4594,285
Array,1408,1000,8957,10312,1.15,9,1509,12,32,0,67.3,4618,286
Array,1414,1000,9364,10354,1.11,15,1515,12,40,0,66.1,4459,276
Array,1418,1000,9001,10382,1.15,10,1519,12,27,0,68.3,4330,268
Array,1427,1000,8904,10445,1.17,14,1528,12,29,0,75.0,4498,279
Array,1434,1000,9418,10494,1.11,9,1535,11,33,0,53.9,4167,258
Array,1439,1000,3311,10529,3.18,9,1540,12,32,0,79.3,4540,281
Array,1446,1000,9281,10578,1.14,11,1547,12,24,0,70.2,4886,303
Array,1450,1000,9185,10606,1.15,4,1551,12,29,0,61.6,4354,270
Array,1456,1000,9397,10648,1.13,4,1557,11,30,0,68.7,4757,295
Array,1460,1000,9121,10676,1.17,6,1561,11,32,0,70.7,4569,283
Array,1468,1000,9536,10732,1.13,6,1569,12,24,0,61.6,4716,292
Array,1476,1000,9499,10788,1.14,4,1577,12,34,0,60.2,4402,273
Array,1480,1000,9134,10816,1.18,2,1581,12,31,0,62.2,4119,255
Array,1488,1000,9175,10872,1.18,5,1589,11,29,0,77.2,5331,330
Array,1493,1000,9893,10907,1.10,20,1594,12,104,0,56.7,5127,318
Array,1498,1000,9465,10942,1.16,6,1599,12,102,0,72.4,5310,329
Array,1502,1000,9706,10970,1.13,15,1603,12,36,0,63.6,4734,293
Array,1510,1000,9563,11026,1.15,15,1611,11,97,0,70.3,5067,314
Array,1517,1000,9701,11075,1.14,12,1618,12,30,0,60.3,4895,303
Array,1522,1000,9384,11110,1.18,6,1623,11,35,0,74.8,5066,314
Array,1530,1000,1860,11166,6.00,10,1631,12,20,0,90.5,4971,308
Array,1535,1000,9873,11201,1.13,7,1636,11,34,0,62.2,5018,311
Array,1540,1000,9934,11236,1.13,8,1641,11,36,0,72.7,5768,357
Array,1547,1000,10065,11285,1.12,9,1648,11,99,0,57.2,4907,304
Array,1550,1000,9851,11306,1.15,12,1651,11,102,0,73.9,5702,353
Array,1556,1000,9893,11348,1.15,9,1657,11,31,0,59.3,4516,280
Array,1562,1000,9640,11390,1.18,8,1663,12,36,0,60.3,4680,290
Array,1570,1000,9795,11446,1.17,2,1671,12,33,0,65.4,5198,322
Array,1576,1000,9894,11488,1.16,4,1677,12,31,0,68.6,4897,304
Array,1581,1000,10152,11523,1.14,10,1682,12,30,0,59.9,5592,347
Array,1590,1000,9778,11586,1.18,13,1691,12,37,0,76.6,5548,344
Array,1595,1000,9985,11621,1.16,2,1696,11,32,0,68.1,5757,357
Array,1599,1000,9987,11649,1.17,24,1700,11,40,0,79.5,5621,348
Array,1604,1000,9831,11684,1.19,6,1705,11,31,0,80.3,5643,350
Array,1610,1000,10118,11726,1.16,3,1711,12,35,0,69.0,5281,327
Array,1620,1000,9849,11796,1.20,3,1721,12,32,0,74.1,5235,324
Array,1624,1000,10294,11824,1.15,1,1725,12,30,0,50.8,4819,299
Array,1628,1000,10391,11852,1.14,5,1729,11,12,0,57.9,5086,315
Array,1636,1000,10470,11908,1.14,7,1737,10,34,0,55.7,5087,315
Array,1642,1000,10460,11950,1.14,8,1743,11,32,0,62.9,5245,325
