data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
Array,9413,1000,51575,66347,1.29,12,9514,12,600,0,79.3,27406,1699
Array,9418,1000,52375,66382,1.27,5,9519,13,597,0,83.0,29116,1805
Array,9424,1000,52423,66424,1.27,10,9525,12,584,0,58.7,25766,1597
Array,9430,1000,52642,66466,1.26,20,9531,12,593,0,69.7,26959,1671
Array,9435,1000,52533,66501,1.27,33,9536,12,591,0,79.4,29644,1837
Array,9444,1000,52546,66564,1.27,4,9545,13,590,0,60.9,26149,1621
Array,9449,1000,51988,66599,1.28,11,9550,13,600,0,96.3,27737,1719
Array,9456,1000,52503,66648,1.27,6,9557,13,599,0,72.3,27362,1696
Array,9462,1000,52527,66690,1.27,3,9563,13,592,0,67.1,26854,1664
Array,9466,1000,52355,66718,1.27,2,9567,13,601,0,80.9,29039,1800
Array,9472,1000,52676,66760,1.27,3,9573,13,598,0,74.4,27606,1711
Array,9479,1000,52492,66809,1.27,3,9580,12,595,0,79.8,29001,1797
Array,9486,1000,52615,66858,1.27,3,9587,13,602,0,83.9,28482,1765
Array,9491,1000,52429,66893,1.28,11,9592,13,604,0,90.4,28345,1757
Array,9496,1000,52528,66928,1.27,13,9597,13,600,0,80.1,28959,1795
Array,9501,1000,52599,66963,1.27,10,9602,13,597,0,84.3,30531,1892
Array,9507,1000,2828,67005,23.69,1,9608,12,602,0,101.5,30446,1887
Array,9516,1000,52609,67068,1.27,12,9617,13,588,0,85.2,28804,1785
Array,9518,1000,52982,67082,1.27,8,9619,12,596,0,73.1,27783,1722
Array,9528,1000,52730,67152,1.27,9,9629,13,592,0,72.7,28444,1763
Array,9534,1000,52857,67194,1.27,6,9635,12,606,0,87.8,29112,1804
Array,9540,1000,52899,67236,1.27,3,9641,12,606,0,76.4,27823,1725
Array,9544,1000,52945,67264,1.27,13,9645,13,604,0,85.7,27627,1712
Array,9550,1000,52931,67306,1.27,5,9651,12,608,0,91.7,29889,1853
Array,9556,1000,53161,67348,1.27,14,9657,12,602,0,71.6,27599,1711
Array,9562,1000,3042,67390,22.15,19,9663,13,608,0,98.9,29133,1806
Array,9566,1000,52824,67418,1.28,4,9667,12,597,0,92.7,30696,1903
Array,9572,1000,53009,67460,1.27,5,9673,13,605,0,92.3,28915,1792
Array,9580,1000,52792,67516,1.28,19,9681,11,615,0,78.2,30127,1867
Array,9586,1000,52741,67558,1.28,9,9687,12,617,0,65.3,28568,1771
Array,9591,1000,53511,67593,1.26,39,9692,13,608,0,66.0,27899,1729
Array,9598,1000,53090,67642,1.27,2,9699,13,609,0,75.8,27773,1721
Array,9604,1000,53119,67684,1.27,7,9705,13,607,0,87.1,29168,1808
Array,9608,1000,53235,67712,1.27,4,9709,13,609,0,81.1,28221,1749
Array,9615,1000,53335,67761,1.27,18,9716,13,598,0,85.2,28438,1763
Array,9621,1000,53133,67803,1.28,9,9722,13,611,0,95.8,30222,1873
Array,9629,1000,53201,67859,1.28,36,9730,13,611,0,87.0,30250,1875
Array,9632,1000,53585,67880,1.27,11,9733,13,606,0,65.3,26964,1671
Array,9639,1000,53803,67929,1.26,47,9740,13,613,0,79.1,28700,1779
Array,9646,1000,53669,67978,1.27,52,9747,13,616,0,69.4,28271,1752
Array,9652,1000,53708,68020,1.27,12,9753,13,605,0,65.9,26754,1658
Array,9656,1000,53461,68048,1.27,1,9757,14,611,0,63.9,26441,1639
Array,9664,1000,53534,68104,1.27,6,9765,13,601,0,71.4,27523,1706
Array,9672,1000,53733,68160,1.27,7,9773,13,610,0,81.3,28395,1760
Array,9675,1000,53922,68181,1.26,10,9776,13,614,0,66.8,27618,1712
Array,9682,1000,53649,68230,1.27,13,9783,13,615,0,88.0,28679,1778
Array,9689,1000,53985,68279,1.26,41,9790,12,615,0,74.8,29604,1835
Array,9694,1000,53981,68314,1.27,5,9795,13,609,0,72.4,28488,1766
Array,9700,1000,53842,68356,1.27,7,9801,12,617,0,76.5,28453,1764
Array,9706,1000,54026,68398,1.27,3,9807,13,617,0,76.5,29816,1848
Array,9711,1000,53630,68433,1.28,5,9812,13,615,0,91.3,30004,1860
Array,9718,1000,53864,68482,1.27,7,9819,13,619,0,87.4,28883,1790
Array,9724,1000,53567,68524,1.28,7,9825,12,619,0,97.3,30353,1881
Array,9730,1000,53960,68566,1.27,17,9831,13,609,0,86.7,29842,1850
Array,9735,1000,54003,68601,1.27,13,9836,13,619,0,73.2,27970,1734
Array,9741,1000,54264,68643,1.26,9,9842,12,614,0,62.8,26164,1622
Array,9748,1000,53878,68692,1.27,8,9849,13,617,0,88.9,29069,1802
Array,9755,1000,54347,68741,1.26,18,9856,13,618,0,74.8,30651,1900
Array,9760,1000,54079,68776,1.27,4,9861,13,622,0,84.3,30453,1887
Array,9766,1000,54353,68818,1.27,8,9867,12,608,0,60.3,25594,1586
Array,9773,1000,54317,68867,1.27,7,9874,12,619,0,72.1,29026,1799
Array,9778,1000,54171,68902,1.27,2,9879,14,624,0,88.1,29462,1826
Array,9783,1000,53664,68937,1.28,4,9884,12,622,0,98.0,30430,1886
Array,9791,1000,4274,68993,16.14,8,9892,13,623,0,98.8,30292,1878
Array,9796,1000,54259,69028,1.27,4,9897,12,623,0,62.4,26447,1639
Array,9802,1000,54422,69070,1.27,8,9903,12,622,0,79.8,29605,1835
Array,9808,1000,54385,69112,1.27,20,9909,13,621,0,84.4,30542,1893
Array,9814,1000,2561,69154,27.00,34,9915,13,620,0,101.4,29712,1842
Array,9820,1000,54223,69196,1.28,2,9921,13,624,0,89.9,31556,1956
Array,9826,1000,54550,69238,1.27,5,9927,13,624,0,79.0,30035,1862
Array,9831,1000,54831,69273,1.26,9,9932,12,624,0,64.7,27732,1719
Array,9837,1000,54268,69315,1.28,4,9938,13,619,0,85.8,30630,1898
Array,9843,1000,54163,69357,1.28,11,9944,13,625,0,97.1,30812,1910
Array,9852,1000,55101,69420,1.26,29,9953,13,622,0,67.7,28892,1791
Array,9857,1000,54980,69455,1.26,35,9958,13,626,0,78.6,29594,1834
Array,9864,1000,54890,69504,1.27,15,9965,12,625,0,77.7,29648,1838
Array,9866,1000,54969,69518,1.26,18,9967,13,615,0,71.2,28276,1753
Array,9874,1000,54867,69574,1.27,16,9975,13,621,0,77.2,29318,1817
Array,9880,1000,55061,69616,1.26,19,9981,12,615,0,69.8,30741,1905
Array,9884,1000,55027,69644,1.27,2,9985,12,625,0,62.6,27871,1727
Array,9894,1000,54704,69714,1.27,2,9995,13,629,0,86.9,29691,1840
Array,9898,1000,55111,69742,1.27,3,9999,14,630,0,68.1,27680,1716
Array,9904,1000,55037,69784,1.27,2,10005,12,630,0,77.0,29117,1805
Array,9908,1000,54872,69812,1.27,5,10009,13,628,0,64.9,26578,1647
Array,9917,1000,54871,69875,1.27,3,10018,13,623,0,83.0,29676,1839
Array,9921,1000,54962,69903,1.27,4,10022,13,628,0,78.6,28557,1770
Array,9930,1000,54902,69966,1.27,4,10031,14,618,0,88.9,31244,1937
Array,9934,1000,55008,69994,1.27,7,10035,13,630,0,69.8,29587,1834
Array,9938,1000,55434,70022,1.26,42,10039,12,632,0,69.4,29901,1853
Array,9945,1000,55104,70071,1.27,13,10046,12,629,0,80.5,29598,1835
Array,9953,1000,55209,70127,1.27,4,10054,12,631,0,80.3,29796,1847
Array,9960,1000,55095,70176,1.27,22,10061,12,625,0,78.5,29821,1848
Array,9964,1000,54989,70204,1.28,8,10065,14,624,0,89.6,31280,1939
Array,9968,1000,55115,70232,1.27,21,10069,13,620,0,77.1,30073,1864
Array,9975,1000,55396,70281,1.27,4,10076,13,632,0,87.7,30744,1906
Array,9980,1000,55463,70316,1.27,10,10081,13,615,0,71.2,28988,1797
Array,9988,1000,55377,70372,1.27,3,10089,13,625,0,65.9,28809,1786
Array,9992,1000,55612,70400,1.27,10,10093,13,634,0,68.1,28542,1769
Array,9996,1000,55657,70428,1.27,6,10097,13,635,0,57.4,26402,1636
Array,10041,1000,55804,70743,1.27,55,10142,13,629,0,78.7,29685,1840
Array,10131,1000,56153,71373,1.27,74,10232,13,635,0,89.9,29163,1808
Array,10194,1000,56566,71814,1.27,54,10295,13,635,0,89.9,30596,1896
Array,10229,1000,56807,72059,1.27,50,10330,13,641,0,83.1,29726,1842
Array,10292,1000,57745,72500,1.26,78,10393,12,643,0,80.9,29772,1845
Array,10361,1000,57895,72983,1.26,80,10462,13,644,0,78.1,29706,1841
Array,10425,1000,58004,73431,1.27,61,10526,13,654,0,80.7,30204,1872
Array,10496,1000,57903,73928,1.28,10,10597,13,666,0,84.0,30654,1900
Array,10521,1000,58385,74103,1.27,3,10622,13,661,0,66.2,29590,1834
Array,10590,1000,58851,74586,1.27,20,10691,13,668,0,71.6,30575,1895
Array,10677,1000,59340,75195,1.27,15,10778,12,674,0,71.4,30805,1909
Array,10738,1000,59611,75622,1.27,4,10839,13,679,0,80.8,32199,1996
Array,10764,1000,59541,75804,1.27,10,10865,13,680,0,77.1,32215,1997
Array,10857,1000,60102,76455,1.27,3,10958,13,687,0,77.4,33015,2046
Array,10918,1000,60397,76882,1.27,9,11019,13,690,0,74.4,33259,2061
Array,10948,1000,1980,77092,38.94,6,11049,13,693,0,108.3,34714,2152
Array,11012,1000,60989,77540,1.27,12,11113,13,689,0,82.1,33476,2075
Array,11080,1000,61380,78016,1.27,9,11181,13,700,0,77.5,33959,2105
Array,11122,1000,61682,78310,1.27,2,11223,12,704,0,71.8,33648,2086
Array,11198,1000,61905,78842,1.27,7,11299,13,709,0,78.2,33854,2098
Array,11245,1000,62054,79171,1.28,21,11346,12,709,0,83.8,33437,2072
Array,11325,1000,62586,79731,1.27,10,11426,13,717,0,74.0,34320,2127
Array,11390,1000,63007,80186,1.27,2,11491,13,720,0,75.4,33789,2094
Array,11425,1000,63440,80431,1.27,10,11526,12,723,0,68.4,33957,2105
Array,11489,1000,64360,80879,1.26,102,11590,13,726,0,65.8,32753,2030
Array,11545,1000,63672,81271,1.28,27,11646,13,730,0,82.1,34856,2160
Array,11624,1000,64522,81824,1.27,25,11725,12,734,0,70.9,34756,2154
Array,11689,1000,64723,82279,1.27,8,11790,13,737,0,69.0,34738,2153
Array,11728,1000,64724,82552,1.28,11,11829,13,741,0,77.1,33876,2100
Array,11812,1000,65528,83140,1.27,6,11913,13,746,0,74.3,35657,2210
Array,11879,1000,65596,83609,1.27,17,11980,12,751,0,85.4,37356,2315
Array,11927,1000,65654,83945,1.28,5,12028,13,755,0,88.5,36216,2245
Array,11964,1000,66335,84204,1.27,20,12065,12,756,0,59.6,32334,2004
Array,12050,1000,66262,84806,1.28,6,12151,13,762,0,87.7,37873,2347
Array,12101,1000,67112,85163,1.27,17,12202,13,765,0,70.0,35809,2219
Array,12177,1000,67485,85695,1.27,7,12278,13,770,0,60.0,32010,1984
Array,12240,1000,67604,86136,1.27,9,12341,14,774,0,64.5,33854,2098
Array,12274,1000,67388,86374,1.28,10,12375,13,772,0,93.2,38351,2377
Array,12352,1000,68002,86920,1.28,5,12453,13,780,0,82.5,38317,2375
Array,12420,1000,68527,87396,1.28,16,12521,13,785,0,83.4,38346,2377
Array,12444,1000,68888,87564,1.27,24,12545,12,787,0,77.0,40651,2520
Array,12519,1000,68843,88089,1.28,12,12620,14,792,0,84.2,37310,2313
Array,12573,1000,69620,88467,1.27,9,12674,13,792,0,57.9,33087,2051
Array,12623,1000,69381,88817,1.28,6,12724,13,798,0,93.7,38029,2357
Array,12711,1000,70214,89433,1.27,14,12812,13,804,0,85.0,37511,2325
Array,12755,1000,70312,89741,1.28,6,12856,13,807,0,91.3,40150,2489
Array,12822,1000,70716,90210,1.28,10,12923,12,811,0,76.5,36563,2266
Array,12881,1000,71300,90623,1.27,13,12982,12,815,0,57.3,34358,2130
Array,12959,1000,71299,91169,1.28,11,13060,13,819,0,88.5,39852,2470
Array,13006,1000,71978,91498,1.27,36,13107,14,822,0,72.4,37824,2344
Array,13079,1000,71676,92009,1.28,35,13180,13,827,0,98.1,44027,2729
Array,13110,1000,72924,92226,1.26,48,13211,13,828,0,63.4,37826,2344
Array,13162,1000,72765,92590,1.27,38,13263,13,829,0,83.4,39362,2440
Array,13226,1000,73503,93038,1.27,35,13327,13,836,0,73.3,39097,2423
Array,13282,1000,72844,93430,1.28,87,13383,13,839,0,97.2,42391,2627
Array,13373,1000,73815,94067,1.27,24,13474,13,844,0,62.0,37684,2336
Array,13402,1000,73781,94270,1.28,22,13503,13,846,0,86.6,41117,2548
Array,13500,1000,74625,94956,1.27,8,13601,13,853,0,61.3,37668,2335
Array,13534,1000,74406,95194,1.28,23,13635,14,857,0,85.4,43115,2672
Array,13615,1000,75044,95761,1.28,20,13716,13,861,0,78.6,40260,2495
Array,13648,1000,76097,95992,1.26,109,13749,13,862,0,66.9,40679,2521
Array,13720,1000,76410,96496,1.26,167,13821,13,868,0,88.8,45843,2841
Array,13765,1000,76570,96811,1.26,125,13866,13,871,0,76.4,42231,2617
Array,13832,1000,78176,97280,1.24,97,13933,13,878,0,68.2,44447,2755
Array,13889,1000,77281,97679,1.26,197,13990,13,878,0,78.0,47735,2959
Array,13955,1000,77093,98141,1.27,60,14056,13,885,0,76.1,40596,2516
Array,14036,1000,76707,98708,1.29,60,14137,14,890,0,82.0,41622,2580
Array,14085,1000,77374,99051,1.28,106,14186,13,892,0,91.0,43263,2681
Array,14125,1000,78542,99331,1.26,96,14226,13,894,0,78.4,46246,2866
Array,14184,1000,78069,99744,1.28,93,14285,13,895,0,91.3,45734,2835
Array,14260,1000,78939,100276,1.27,53,14361,13,900,0,67.7,42129,2611
Array,14320,1000,79365,100696,1.27,59,14421,13,902,0,69.6,44489,2757
Array,14384,1000,79024,101144,1.28,57,14485,13,909,0,85.1,45800,2839
Array,14439,1000,79469,101529,1.28,65,14540,13,912,0,82.1,44468,2756
Array,14486,1000,79521,101858,1.28,47,14587,12,915,0,92.0,45911,2846
Array,14574,1000,80199,102474,1.28,71,14675,13,920,0,83.2,44834,2779
Array,14614,1000,80675,102754,1.27,42,14715,13,923,0,86.0,46184,2863
Array,14663,1000,80890,103097,1.27,15,14764,13,925,0,68.8,45033,2791
Array,14759,1000,81526,103769,1.27,80,14860,12,932,0,72.5,43647,2705
Array,14806,1000,82474,104098,1.26,131,14907,13,935,0,76.2,47034,2915
Array,14873,1000,82668,104567,1.26,141,14974,14,938,0,72.1,44230,2741
Array,14931,1000,82931,104973,1.27,195,15032,13,944,0,81.9,48462,3004
Array,14975,1000,83288,105281,1.26,151,15076,13,946,0,72.5,45682,2831
Array,15034,1000,82891,105694,1.28,62,15135,13,948,0,77.4,46063,2855
Array,15118,1000,83515,106282,1.27,48,15219,13,955,0,75.8,46007,2852
Array,15178,1000,83304,106702,1.28,36,15279,13,960,0,85.4,45817,2840
Array,15224,1000,83382,107024,1.28,24,15325,13,960,0,96.9,48670,3017
Array,15270,1000,83850,107346,1.28,32,15371,12,962,0,73.7,43818,2716
Array,15324,1000,84259,107724,1.28,16,15425,14,967,0,76.1,45239,2804
Array,15404,1000,84559,108284,1.28,17,15505,13,972,0,75.7,43690,2708
Array,15442,1000,85057,108550,1.28,7,15543,13,976,0,76.6,44047,2730
Array,15513,1000,85379,109047,1.28,17,15614,13,979,0,78.1,44498,2758
Array,15561,1000,85426,109383,1.28,30,15662,13,981,0,95.9,46521,2883
Array,15627,1000,85780,109845,1.28,30,15728,14,986,0,89.9,47220,2927
Array,15703,1000,87484,110377,1.26,109,15804,13,990,0,64.6,45088,2795
Array,15766,1000,86750,110818,1.28,98,15867,13,995,0,79.9,46912,2908
Array,15839,1000,87008,111329,1.28,56,15940,13,1000,0,86.8,50369,3122
Array,15870,1000,87027,111546,1.28,86,15971,14,1002,0,85.4,47651,2953
Array,15939,1000,86284,112029,1.30,83,16040,13,1011,0,87.0,53419,3311
Array,16006,1000,88035,112498,1.28,53,16107,13,1009,0,80.8,50994,3161
Array,16041,1000,88025,112743,1.28,38,16142,13,1011,0,78.3,47029,2915
Array,16126,1000,88579,113338,1.28,19,16227,14,1016,0,82.1,47295,2931
Array,16187,1000,88998,113765,1.28,66,16288,13,1021,0,85.6,48330,2996
Array,16247,1000,89561,114185,1.27,46,16348,12,1024,0,72.5,46769,2899
Array,16306,1000,89794,114598,1.28,53,16407,13,1028,0,69.7,46838,2903
Array,16366,1000,90165,115018,1.28,38,16467,13,1030,0,79.7,48531,3008
Array,16407,1000,89849,115305,1.28,82,16508,13,1035,0,84.7,50139,3108
Array,16479,1000,92003,115809,1.26,184,16580,12,1039,0,63.6,47877,2967
Array,16553,1000,91313,116327,1.27,130,16654,13,1044,0,85.0,51625,3200
Array,16602,1000,93213,116670,1.25,199,16703,14,1047,0,69.0,52238,3238
Array,16657,1000,92433,117055,1.27,240,16758,13,1051,0,71.0,50549,3133
Array,16729,1000,92003,117559,1.28,73,16830,13,1056,0,71.7,48300,2994
Array,16768,1000,91360,117832,1.29,56,16869,13,1061,0,80.6,48442,3002
Array,16840,1000,92685,118336,1.28,106,16941,13,1062,0,80.9,51606,3199
Array,16891,1000,92440,118693,1.28,28,16992,13,1065,0,93.8,54729,3392
Array,16974,1000,92777,119274,1.29,98,17075,13,1070,0,97.9,55777,3457
Array,17020,1000,93378,119596,1.28,85,17121,13,1073,0,93.5,53763,3332
Array,17080,1000,93916,120016,1.28,40,17181,13,1077,0,73.8,51406,3186
Array,17125,1000,94248,120331,1.28,37,17226,13,1079,0,74.6,50077,3104
Array,17197,1000,94074,120835,1.28,84,17298,13,1085,0,98.3,56788,3520
Array,17272,1000,94824,121360,1.28,25,17373,13,1089,0,83.8,53414,3311
Array,17328,1000,94897,121752,1.28,10,17429,13,1093,0,88.3,54097,3353
Array,17370,1000,95577,122046,1.28,17,17471,13,1094,0,65.8,50692,3142
Array,17431,1000,96043,122473,1.28,57,17532,13,1099,0,74.9,55736,3455
Array,17516,1000,96180,123068,1.28,59,17617,13,1106,0,88.6,53941,3343
Array,17558,1000,96460,123362,1.28,28,17659,13,1107,0,81.6,52285,3241
Array,17610,1000,96982,123726,1.28,18,17711,12,1110,0,61.5,49343,3058
Array,17695,1000,97121,124321,1.28,10,17796,13,1116,0,77.7,54290,3365
Array,17732,1000,97408,124580,1.28,5,17833,13,1117,0,74.7,51361,3183
Array,17798,1000,97990,125042,1.28,86,17899,13,1122,0,68.1,49794,3086
Array,17845,1000,98210,125371,1.28,69,17946,13,1124,0,74.1,55244,3424
Array,17923,1000,99098,125917,1.27,93,18024,13,1130,0,83.6,58489,3625
Array,17978,1000,100370,126302,1.26,223,18079,13,1133,0,78.5,58739,3641
Array,18025,1000,98956,126631,1.28,175,18126,13,1138,0,90.7,58891,3650
Array,18118,1000,99828,127282,1.28,104,18219,13,1144,0,77.1,57868,3587
Array,18157,1000,100677,127555,1.27,136,18258,13,1150,0,78.1,56342,3492
Array,18233,1000,100059,128087,1.28,203,18334,14,1151,0,91.0,57767,3580
Array,18266,1000,100689,128318,1.27,180,18367,13,1151,0,70.0,52063,3227
Array,18323,1000,100400,128717,1.28,168,18424,13,1155,0,98.9,62986,3904
Array,18405,1000,100939,129291,1.28,210,18506,13,1160,0,95.1,62402,3868
Array,18465,1000,101052,129711,1.28,39,18566,13,1164,0,95.8,63133,3913
Array,18514,1000,101399,130054,1.28,20,18615,13,1167,0,90.4,60969,3779
Array,18586,1000,102211,130558,1.28,77,18687,13,1171,0,74.1,56496,3502
Array,18654,1000,102917,131034,1.27,122,18755,13,1176,0,76.2,60822,3770
Array,18709,1000,102209,131419,1.29,171,18810,13,1178,0,94.1,58093,3601
Array,18746,1000,102672,131678,1.28,22,18847,13,1181,0,79.0,57010,3534
Array,18819,1000,104045,132189,1.27,139,18920,13,1186,0,72.1,58021,3596
Array,18886,1000,103603,132658,1.28,45,18987,13,1190,0,84.8,60798,3768
Array,18952,1000,103853,133120,1.28,8,19053,13,1194,0,81.9,58738,3641
Array,19010,1000,104041,133526,1.28,69,19111,13,1196,0,92.9,60909,3775
Array,19042,1000,103794,133750,1.29,99,19143,14,1201,0,95.5,59449,3685
Array,19112,1000,105193,134240,1.28,116,19213,13,1205,0,81.5,65156,4038
Array,19198,1000,104905,134842,1.29,58,19299,13,1210,0,89.6,62912,3899
Array,19242,1000,105871,135150,1.28,20,19343,13,1212,0,77.6,60300,3737
Array,19300,1000,106040,135556,1.28,20,19401,13,1216,0,71.7,57214,3546
Array,19353,1000,105989,135927,1.28,22,19454,12,1218,0,82.1,62097,3849
Array,19406,1000,106539,136298,1.28,14,19507,14,1222,0,74.0,57194,3545
Array,19480,1000,106845,136816,1.28,66,19581,13,1226,0,78.8,59611,3695
Array,19552,1000,107103,137320,1.28,134,19653,13,1233,0,84.8,65571,4064
Array,19604,1000,108492,137684,1.27,55,19705,13,1236,0,77.2,62528,3876
Array,19660,1000,107827,138076,1.28,131,19761,13,1237,0,90.7,64401,3992
Array,19719,1000,109151,138489,1.27,143,19820,13,1241,0,73.2,61728,3826
Array,19780,1000,109407,138916,1.27,167,19881,13,1246,0,71.9,58137,3603
Array,19835,1000,109537,139301,1.27,58,19936,14,1249,0,72.2,56711,3515
Array,19917,1000,109450,139875,1.28,42,20018,13,1255,0,64.6,57265,3549
Array,19976,1000,109717,140288,1.28,75,20077,14,1258,0,86.9,62875,3897
Array,20011,1000,109734,140533,1.28,52,20112,13,1259,0,77.9,58943,3653
Array,20088,1000,109809,141072,1.28,126,20189,13,1264,0,76.2,57200,3545
Array,20126,1000,110987,141338,1.27,72,20227,13,1268,0,70.4,59862,3710
Array,20198,1000,111060,141842,1.28,144,20299,13,1272,0,76.7,61890,3836
Array,20280,1000,111224,142416,1.28,27,20381,13,1277,0,82.2,59861,3710
Array,20313,1000,111072,142647,1.28,38,20414,13,1278,0,88.9,61481,3811
Array,20397,1000,112409,143235,1.27,107,20498,13,1285,0,77.3,63120,3912
Array,20425,1000,112433,143431,1.28,54,20526,13,1286,0,62.5,55444,3436
Array,20505,1000,113092,143991,1.27,155,20606,13,1292,0,67.4,58012,3596
Array,20577,1000,112765,144495,1.28,118,20678,13,1296,0,91.3,66286,4108
Array,20626,1000,113484,144838,1.28,123,20727,13,1299,0,76.3,59970,3717
Array,20678,1000,113643,145202,1.28,159,20779,13,1302,0,73.9,59953,3716
Array,20734,1000,113216,145594,1.29,13,20835,13,1306,0,85.5,61275,3798
Array,20794,1000,113456,146014,1.29,71,20895,13,1309,0,92.1,62056,3846
Array,20866,1000,115157,146518,1.27,112,20967,12,1315,0,59.4,57752,3580
Array,20924,1000,114715,146924,1.28,171,21025,13,1318,0,85.2,66714,4135
Array,20976,1000,115090,147288,1.28,95,21077,13,1321,0,90.1,68177,4226
Array,21053,1000,115408,147827,1.28,80,21154,13,1326,0,71.2,60569,3754
Array,21082,1000,115493,148030,1.28,82,21183,13,1326,0,76.5,61249,3796
Array,21160,1000,115522,148576,1.29,21,21261,13,1331,0,91.9,65052,4032
Array,21229,1000,115952,149059,1.29,73,21330,13,1336,0,82.5,64039,3969
Array,21272,1000,116298,149360,1.28,40,21373,12,1338,0,89.6,64429,3993
Array,21343,1000,116769,149857,1.28,22,21444,13,1344,0,88.7,66220,4104
Array,21405,1000,117101,150291,1.28,11,21506,13,1347,0,87.0,65522,4061
Array,21472,1000,117288,150760,1.29,73,21573,13,1350,0,91.4,65725,4074
Array,21522,1000,117902,151110,1.28,56,21623,13,1354,0,82.1,64524,3999
Array,21584,1000,118218,151544,1.28,87,21685,13,1359,0,81.8,64832,4018
Array,21624,1000,118194,151824,1.28,134,21725,12,1360,0,89.7,63985,3966
Array,21700,1000,119974,152356,1.27,255,21801,13,1366,0,76.7,68639,4254
Array,21749,1000,120600,152699,1.27,186,21850,14,1368,0,65.2,61261,3797
Array,21840,1000,119842,153336,1.28,20,21941,13,1374,0,72.0,61847,3833
Array,21895,1000,119725,153721,1.28,19,21996,13,1377,0,79.6,66908,4147
Array,21956,1000,119910,154148,1.29,98,22057,13,1382,0,95.1,67751,4199
Array,22018,1000,120572,154582,1.28,62,22119,12,1385,0,82.4,68446,4242
Array,22060,1000,120409,154876,1.29,48,22161,13,1388,0,94.0,69020,4278
Array,22103,1000,121048,155177,1.28,36,22204,12,1391,0,80.9,65891,4084
Array,22164,1000,121043,155604,1.29,71,22265,13,1394,0,93.5,67552,4187
Array,22249,1000,122688,156199,1.27,271,22350,13,1401,0,90.7,73893,4580
Array,22313,1000,123164,156647,1.27,273,22414,13,1404,0,86.3,73815,4575
Array,22360,1000,124096,156976,1.26,203,22461,13,1408,0,71.4,64618,4005
Array,22405,1000,122833,157291,1.28,124,22506,13,1410,0,91.1,68497,4246
Array,22470,1000,123859,157746,1.27,145,22571,13,1414,0,69.6,63612,3943
Array,22549,1000,123036,158299,1.29,276,22650,13,1418,0,97.5,71190,4412
Array,22592,1000,124317,158600,1.28,35,22693,13,1421,0,63.7,61751,3827
Array,22646,1000,123945,158978,1.28,55,22747,14,1424,0,87.2,67988,4214
Array,22720,1000,124535,159496,1.28,53,22821,13,1429,0,77.5,69123,4284
Array,22768,1000,124176,159832,1.29,47,22869,13,1432,0,98.7,72561,4497
Array,22860,1000,125356,160476,1.28,27,22961,13,1437,0,64.5,64348,3988
Array,22900,1000,125294,160756,1.28,18,23001,13,1441,0,76.9,66346,4112
Array,22953,1000,125885,161127,1.28,53,23054,13,1443,0,73.0,66592,4127
Array,23015,1000,125708,161561,1.29,6,23116,13,1448,0,80.8,69626,4315
Array,23076,1000,126975,161988,1.28,82,23177,13,1444,0,68.2,63843,3957
Array,23148,1000,126966,162492,1.28,132,23249,13,1456,0,88.4,77138,4781
Array,23203,1000,127081,162877,1.28,19,23304,13,1459,0,68.0,68248,4230
Array,23255,1000,126946,163241,1.29,76,23356,13,1462,0,94.3,70660,4380
Array,23323,1000,127852,163717,1.28,81,23424,13,1467,0,83.3,68485,4245
Array,23387,1000,128091,164165,1.28,271,23488,13,1472,0,89.0,75394,4673
Array,23454,1000,128228,164634,1.28,154,23555,13,1479,0,82.3,68606,4252
Array,23505,1000,127390,164991,1.30,201,23606,14,1483,0,87.0,75597,4686
Array,23578,1000,130470,165502,1.27,236,23679,12,1483,0,70.4,73021,4526
Array,23629,1000,130333,165859,1.27,213,23730,14,1488,0,67.8,68829,4266
Array,23687,1000,129986,166265,1.28,51,23788,13,1490,0,77.6,69737,4322
Array,23751,1000,129242,166713,1.29,203,23852,14,1498,0,89.3,75045,4651
Array,23815,1000,129815,167161,1.29,255,23916,14,1500,0,95.0,77089,4778
Array,23853,1000,130349,167427,1.28,118,23954,14,1505,0,86.3,74010,4587
Array,23938,1000,130670,168022,1.29,159,24039,13,1508,0,83.2,73082,4530
Array,23995,1000,131895,168421,1.28,172,24096,13,1510,0,83.1,74854,4640
Array,24045,1000,131383,168771,1.28,363,24146,14,1519,0,84.3,77134,4781
Array,24093,1000,134244,169107,1.26,333,24194,13,1516,0,65.5,74280,4604
Array,24158,1000,132800,169562,1.28,187,24259,13,1520,0,74.5,70983,4400
Array,24212,1000,133007,169940,1.28,178,24313,13,1522,0,70.6,71430,4427
Array,24294,1000,132811,170514,1.28,178,24395,13,1528,0,94.0,78891,4890
Array,24335,1000,133084,170801,1.28,108,24436,13,1531,0,83.9,75014,4649
Array,24397,1000,133985,171235,1.28,240,24498,13,1534,0,81.7,75118,4656
Array,24444,1000,133982,171564,1.28,178,24545,14,1538,0,87.5,78537,4868
Array,24508,1000,134404,172012,1.28,153,24609,13,1541,0,86.1,77196,4785
Array,24594,1000,135187,172614,1.28,244,24695,13,1547,0,74.1,76142,4719
Array,24622,1000,134799,172810,1.28,222,24723,12,1550,0,89.7,75364,4671
Array,24701,1000,134847,173363,1.29,63,24802,13,1554,0,90.5,73924,4582
